JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2461013.25,A.D. 2025-Dec-03 18:00:00.0000,-489351.2574463245,-827966.9517075567,20273.58935338014,0.01256003774680656,-0.0001568403472743842,-0.0002359322975754567
2461013.5,A.D. 2025-Dec-04 00:00:00.0000,-489079.9741884742,-827970.292400779,20268.49355639773,0.01255878216746213,-0.0001524842052108991,-0.0002359008185818634
2461013.75,A.D. 2025-Dec-04 06:00:00.0000,-488808.7180672501,-827973.5390729047,20263.39843528473,0.01255752512133388,-0.0001481346855998769,-0.0002358697190996534
2461014.0,A.D. 2025-Dec-04 12:00:00.0000,-488537.4891127207,-827976.6918666646,20258.30398171459,0.01255626675728869,-0.0001437917585544547,-0.000235839010976163
2461014.25,A.D. 2025-Dec-04 18:00:00.0000,-488266.2873517769,-827979.7509240936,20253.21018711227,0.0125550072206666,-0.0001394553896162146,-0.0002358087053701308
2461014.5,A.D. 2025-Dec-05 00:00:00.0000,-487995.1128082093,-827982.7163864363,20248.11704266886,0.01255374665317593,-0.0001351255400388005,-0.0002357788127651982
2461014.75,A.D. 2025-Dec-05 06:00:00.0000,-487723.9655027875,-827985.5883940558,20243.02453935635,0.0125524851928068,-0.0001308021670672135,-0.0002357493429847443
2461015.0,A.D. 2025-Dec-05 12:00:00.0000,-487452.8454533415,-827988.3670863513,20237.93266794132,0.01255122297376216,-0.0001264852242118166,-0.0002357203052078921
2461015.25,A.D. 2025-Dec-05 18:00:00.0000,-487181.7526748439,-827991.0526016797,20232.84141899919,0.0125499601264053,-0.0001221746615161862,-0.0002356917079865254
2461015.5,A.D. 2025-Dec-06 00:00:00.0000,-486910.6871794931,-827993.6450772838,20227.75078292697,0.01254869677722296,-0.0001178704258180645,-0.0002356635592631691
2461015.75,A.D. 2025-Dec-06 06:00:00.0000,-486639.6489767975,-827996.144649226,20222.66074995679,0.01254743304880297,-0.0001135724610027645,-0.000235635866389589
