JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2460986.75,A.D. 2025-Nov-07 06:00:00.0000,-208750754.5370714,279043.6700394074,10869119.21910526,-14.41430477436556,66.42261278989525,-3.728106611651466
2460987.0,A.D. 2025-Nov-07 12:00:00.0000,-209061393.3038035,1713766.788246201,10788555.24085469,-14.34857787162471,66.42204539913718,-3.731514164704027
2460987.25,A.D. 2025-Nov-07 18:00:00.0000,-209370614.5913036,3148472.807504242,10707918.10302725,-14.28305793296537,66.42103026564905,-3.734880629806643
2460987.5,A.D. 2025-Nov-08 00:00:00.0000,-209678422.9495127,4583152.103140194,10627208.69414821,-14.21775229540922,66.4195717220247,-3.738205914736216
2460987.75,A.D. 2025-Nov-08 06:00:00.0000,-209984823.0851801,6017795.145381461,10546427.90455828,-14.15266814077996,66.4176742219613,-3.741489943587261
2460988.0,A.D. 2025-Nov-08 12:00:00.0000,-210289819.8584837,7452392.501919079,10465576.6260633,-14.08781249321971,66.41534233535043,-3.744732656570793
2460988.25,A.D. 2025-Nov-08 18:00:00.0000,-210593418.2795992,8886934.840364177,10384655.75158842,-14.02319221691409,66.4125807433345,-3.74793400979992
2460988.5,A.D. 2025-Nov-09 00:00:00.0000,-210895623.5052224,10321412.93059736,10303666.17483701,-13.95881401402676,66.4093942333378,-3.751093975062666
2460988.75,A.D. 2025-Nov-09 06:00:00.0000,-211196440.8350491,11755817.64701057,10222608.7899547,-13.8946844228374,66.40578769407878,-3.75421253958292
2460989.0,A.D. 2025-Nov-09 12:00:00.0000,-211495875.708217,13190139.97064108,10141484.49119861,-13.83080981608675,66.4017661105731,-3.757289705769818
2460989.25,A.D. 2025-Nov-09 18:00:00.0000,-211793933.6997138,14624370.99119751,10060294.17261216,-13.76719639952333,66.39733455913554,-3.7603254909565
2460989.5,A.D. 2025-Nov-10 00:00:00.0000,-212090620.5167564,16058501.90897797,9979038.727705643,-13.70385021064876,66.39249820238615,-3.763319927128684
2460989.75,A.D. 2025-Nov-10 06:00:00.0000,-212385941.9951451,17492524.03668043,9897719.049142715,-13.64077711766073,66.3872622842706,-3.766273060643879
2460990.0,A.D. 2025-Nov-10 12:00:00.0000,-212679904.0955966,18926428.80110574,9816336.028433103,-13.57798281858975,66.38163212510148,-3.769184951941746
2460990.25,A.D. 2025-Nov-10 18:00:00.0000,-212972512.9000612,20360207.74475384,9734890.555631619,-13.51547284062449,66.37561311662503,-3.77205567524636
2460990.5,A.D. 2025-Nov-11 00:00:00.0000,-213263774.6080269,21793852.52731376,9653383.519043706,-13.45325253962445,66.36921071712351,-3.774885318261013
2460990.75,A.D. 2025-Nov-11 06:00:00.0000,-213553695.5328148,23227354.92704826,9571815.804937648,-13.39132709981512,66.36243044655725,-3.777673981856108
2460991.0,A.D. 2025-Nov-11 12:00:00.0000,-213842282.0978704,24660706.84207401,9490188.297263574,-13.32970153365916,66.35527788175331,-3.780421779750952
2460991.25,A.D. 2025-Nov-11 18:00:00.0000,-214129540.8330537,26093900.29153845,9408501.877379417,-13.26838068190258,66.34775865164625,-3.783128838189967
2460991.5,A.D. 2025-Nov-12 00:00:00.0000,-214415478.370932,27526927.41669434,9326757.423783923,-13.20736921378924,66.33987843257717,-3.785795295613852
2460991.75,A.D. 2025-Nov-12 06:00:00.0000,-214700101.4430791,28959780.48187368,9244955.811856782,-13.14667162743827,66.33164294365562,-3.788421302326622
2460992.0,A.D. 2025-Nov-12 12:00:00.0000,-214983416.876385,30392451.87536187,9163097.91360604,-13.08629225038097,66.32305794218973,-3.791007020158712
2460992.25,A.D. 2025-Nov-12 18:00:00.0000,-215265431.589378,31824934.1101742,9081184.597422753,-13.02623524025099,66.31412921918955,-3.793552622127155
2460992.5,A.D. 2025-Nov-13 00:00:00.0000,-215546152.5885638,33257219.82473592,8999216.727843095,-12.96650458562248,66.3048625949469,-3.796058292093001
2460992.75,A.D. 2025-Nov-13 06:00:00.0000,-215825586.9647841,34689301.78346775,8917195.165317802,-12.9071041069904,66.29526391470237,-3.798524224416571
2460993.0,A.D. 2025-Nov-13 12:00:00.0000,-216103741.8895982,36121172.87727849,8835120.765989164,-12.84803745789162,66.285339044373,-3.800950623612792
